[動]ザリガニ,"Cancer, Crab;crab, crayfish",河虾
[料]水差し,"to decanter;carafe, decanter",长颈大肚玻璃瓶
[果]やしの実,coconut,椰子（果）
頭蓋,"cranium, head, skull, pate",颅；头，头脑
[動]とさか,"(cock’s) comb, (mountain) ridge, crest",鸟冠，鸡冠；顶，脊
[植]キュウリ,cucumber,黄瓜属植物（黄瓜、甜瓜等）
クーポン券,"coupon, stub",息票；联单
クッション,"cushion, pillow",垫子，坐垫，靠垫
[化]真ちゅう,brass;brass,黄铜
園亭,"arbor, bower, summerhouse, booth, shady retreat",棚架，凉亭
講義,to lecture;lecture,演讲，讲学
灰汁(あく),to wash;lye,洗衣粉，洗涤剂
[動]ナメクジ,"to go at a snail’s pace;slug, snail",蛞蝓属动物（蛞蝓，也叫蜒蚰，鼻涕虫）
論理,logical;logically;logic,逻辑；推理；必然联系
[植]ハス,lotus,百脉根属植物；莲，荷
[果]メロン,melon,甜瓜，香瓜
道徳,moral;morally;morals,伦理道德；道德（规范）
(動物の)鼻づら,"muzzle, snout",突出的口器，口鼻部，兽吻
[化]ナイロン,nylon;nylon,锦纶，尼龙
[地]大洋,oceanic;ocean,茫茫一片，无边无际；洋，海洋
[解]口蓋,"palatane, palatal;(hard) palate",腭，上腭
杭,"post, stake, pile, support, stick",木桩，木橛
[鳥]オウム,parrot,鹦鹉属鸟类
[鳥]スズメ,sparrow,雀属鸟类
年金,"to pension;pension, retirement",退休金，养老金
(玄関前などの)階段,"front steps of a building, stoop, platform, railway platform",露天台阶
パイロット,to pilot;pilot,领航员；飞行员
足の裏,sole (foot),脚掌，脚底板
[化]プラスチック,plastic;plastic,塑料
分け前,"allowance, portion, ration, share, part, quota",一份
王子,"illustrious, princely;prince",君主，诸侯；王子，亲王，王侯
[解]ひとみ,pupil (of eye),瞳孔
[商]割引,"on discount;to bring down, lower (of prices), deduct a discount, discount, rebate;abatement, discount, rebate;Rabat;rebate, abatement, discount",减价，折扣
[植]大根,"radish, black radish, horse radish",萝卜属植物
[虫]幼虫,caterpillar,毛虫，青虫；履带，链轨
要約,"summary, outline;in brief, in summary;to abstract, summarize, sum up, recapitulate, recap;abridgement, abstract, résumé, summary, epitome, synopsis",摘要，梗概，提要，总结
皮ひも,"band, strap, belt",皮带，皮条
長編小説,"of a novel, related to a novel;Roman;novel (romance); Roman",长篇小说；传奇故事
[料]サラダ,salad,色拉
[植]ヤナギ,willow,柳属植物
"諷刺(詩,文)","satirical;satirically;to satirize;lampoon, satire",讽刺诗，讽刺作品
[動]リス,squirrel,松鼠属动物
[植]ライ麦,rye,黑麦属植物
部,"branch, chapter, section",组，科，室，股，处
[政]参議院,senate,元老院，上议院，参议院
"(木,石,鉄などの)薄片","to splinter, split;splinter, wafer",裂片，碎片
海綿,"spongy;to sponge (down, over);sponge",海绵动物的总称；海绵制品
段階,"gradually;period, phase, stage, stadium (Greek measure)",一站路；阶段，时期
立像,statue,雕像，塑像，铸像
[農]肥料,"to fertilize;dung, fertilizer, manure",肥料
[鳥]フクロウ,owl,鸱鴞属鸟类（猫头鹰）
[鳥]ダチョウ,to bury one’s head in the sand;ostrich,鸵鸟属鸟类
[料]ハム,ham,火腿
木片,"billet, block, chunk of wood, log",木料，圆木；劈柴；笨人
壁紙,"to paper;tapestry, wall covering, wallpaper",帷幔，裱墙物；挂毯，挂毡
関税表,"list of charges, list of prices, scale of charges, tariff",税率表；关税表（率）；价目表，费率表，费率
屋根がわら,"cascaded;to shingle, tile, cascade;roofing tile, shingle",瓦，瓦片
本文,"text, textual;to read, say;lyrics, text",原文，本文；课文；正文
[建]テラス,terrace-like;terrace,平台，地坛，平顶屋
[植]トマト,tomato,西红柿，番茄
こぶ,"gnarled, knobby, knotty, protruding;bump, gnarl, knob, knot, lump, protuberance, tuber",隆起；疙瘩；节疤；块茎
トンネル,to tunnel;tunnel,隧道，地道，坑道
[織]ビロード,velvet;velvet,天鹅绒，丝绒；绒毛
いぼ,wart,疣，赘，肉瘤，小硬瘤
[解]嚢胞,"bladder, bubble, blister",囊，泡；膀胱；水泡；气泡
(書籍などの)巻,"tome, volume",卷，册，合订本
[文]副詞,adverbial;adverbially;adverb,副词
[文]アクセント,"accented, emphasized, stressed;to accentuate, emphasize, accent, stress;accent, stress, emphasis",重音，声调，语气，腔调
[鳥]ヒバリ,"lark, skylark",云雀属鸟类
アマチュア,"amateur;in an amateur way;amateur, enthusiast, fancier",收藏家，业余爱好者
[地名]アメリカ,American;America,美洲
[解]動脈,arterial;artery,动脉，干线
アスファルト,"asphaltic;to asphalt, lay asphalt;asphalt",沥青，柏油
作者,authorial;to author;author,作者，著者
理容師,barber’s;barber,理发师
予算,budgetary;to appropriate;budget,预算
会報,"bulletin, newsletter",（定期的）会报，公报，通报
傷跡,scar,伤痕，疤
[鳥]コウノトリ,stork,鹳属鸟类
コンパス,Circinus;(pair of) compasses,两脚规，圆规
[果]なつめやし,"dactyl, relating to dates (fruit);dactyl, date (fruit)",海枣，椰枣
対話,"conversational, dialoga;to hold a dialogue;dialog",对话；对白体作品
エゴイスト,,利己主义者
[宗]教会,"ecclesiastic, ecclesiastical;church (institution, not building)",教会，全体牧师；宗教组织
定年退職者,"retired;emeritus, ex-official, retired person, retiree, pensioner",离休者，退休者
[地名]ヨーロッパ,European;Europe,欧洲
陶土,"crockery, earthenware, pottery",瓷料，陶土
[植]インゲンマメ,"bean, green bean, haricot",菜豆属植物（菜豆、绿豆等）；菜豆粒，菜豆角
噴水,fountain,人工喷泉，喷水池
[虫]蟻,to have pins and needles;ant,蚂蚁
書式,"formula;to formulate;expression, formula",公式，分子式；格式；说法，用语
ペテン師,"nasty, roguish;to cheat, trick, do something crooked, swindle, con, scam;cheat, crook, rogue, rascal, villain, swindler",流氓，骗子
まぐさ,"to fodder, forage;fodder, forage",饲草
[服]オーバーシューズ,"galosh, overshoe",套鞋
[軍]親衛隊,"guard (elite military corps, not sentry)",近卫军
双子,twin;twin; Gemini,孪生子（双胞胎）之一
[空]格納庫,hangar,飞机库，飞机棚
[魚]ニシン,herring,大西洋鲱
偶然,"accidental, adventitious, chance, random, rash, hazardous;by accident, by chance, at random;to hazard, venture, risk, gamble;accidence, chance, hazard",机遇，巧合；偶然，侥幸
[単]ヘクタール,hectare,公顷
[軍]伝令使,to herald;herald,传令官；传播者
衛生,"hygienic, sanitary;hygienically;hygiene",卫生学
衝撃,"impulsive;impulsively;to impel;access, impetus, impulse",推进力；脉冲；冲动
記章,"badge, insignia, coat-of-arms",徽章
[解]腸,intestine,肠
記念祭,jubilee;jubilee,五十年节；一百、五十或二十五周年纪念
厚紙,"cardboard;cardboard, pasteboard",纸板，厚纸，马粪纸；纸板箱或盒
(ひさしつき)帽子,cap (with visor),制服帽，鸭舌帽，大盖帽
ほら穴,"cavernous, hollow;cave, cavern, den",地下深洞，大山洞；腔，洞
外科医,surgical;surgeon,外科医生
気候,climatic;climate,气候，风土
[医]臨床,clinical;clinic,临床讲解；临床学；诊所，门诊部
[学]カレッジ,"college, trade school",学院；专门学校，高等专科学校
[鳥]ハト,"of a dove, pigeon;Columba;dove, pigeon",鸽属鸟类
[印](縦の)欄,column,栏，纵列
喜劇,comedic;comedy,喜剧
領事,consul,执政官，领事
[植]スズラン,lily of the valley,铃兰属植物
[鳥]コガラス,(hooded) crow,灰背乌鸦
服装,"costume, outfit, suit, dress, garb",服装；服装样式
[商]信用,"on credit;to arrange a credit to, credit to, enter on the credit side;credit",信用（贷款），赊欠；贷方
[植]カボチャ,"gourd, pumpkin, squash",南瓜属植物（南瓜、西葫芦等）
[動]イエウサギ,rabbit,家兔
[理]電流,"current (electric), power (energy)",电流
[動]トカゲ,lizard,蜥蜴属动物
[商]認可,"to authorize, license;license",（诗歌、语法的）例外；许可，特许
[解]くるぶし,"ankle, anklebone",踝骨，踝
物質,material;tangibly;matter,物质
[果]ミルツ,blueberry,欧洲越橘
怪物,monstrous;monster,畸形的动植物，怪物
[軍]士官,officer,军官
弁士,"oratorical;to deliver an oration;orator, spokesperson, speaker",演说家，演说者；雄辩家
[虫]チョウ,butterfly,蝴蝶
振子,to swing;pendulum,摆，摆锤；秋千
[理]周期,periodic (function);periodically;period,周期，时期，时代，阶段
[果]モモ,"nectarine, peach",桃
開拓者,"groundbreaking, pioneering;pioneer",工兵；拓荒者；先锋；创始者
[天]惑星,planetary;planet,行星
[植]プラタナス,"plane (tree), sycamore",悬铃木属植物（包括英（法）国梧桐）
[文]複数,plural;plurally;plural,复数
[宗]預言者,"prophetic;to forecast, foretell, prophesy;prophet, seer",先知；预言家，预言者
プロレタリア,"proletarian;member of the lower class, proletarian",无产者
[文]代名詞,pronominal;pronoun,代词
反動,reactionary;to react;reaction,反动；反应；反作用（力）
[政]政体,"mode, regime, regimen",政体，政治制度；制度
[機]回転,"(body, surface) of revolution;revolution",旋转；公转，绕转
リボン,"banded;ribbon, band, tape",丝带，绸带，带子；佩带，绶带
[動]サソリ,"scorpion;Scorpio, scorpion",蝎属动物；天蝎座（宫）
[植]ホウレンソウ,spinach,菠菜属植物
[植]おしべ,stamen,雄蕊
身長,stature,身材，身长，身段，体高
外套,"coat, overcoat, overall",（男式）大衣，外套
[動]ジャッカル,jackal,豺属动物
泡,"effervescent, sparkling;to foam, froth;foam, froth, scum, spume",泡沫，白沫，涎沫，（马、牛的）汗
技術,"technical;technically;technique, technology",技术，工艺方法；技巧
[動]カメ,"tortoise, turtle",龟属动物
急流,"torrential;nonstop, continuously;to flow;stream, torrent, volley",激流，急流，湍流，奔流，洪流
交通,traffic;traffic,运输，交通，往来；通信
騒動,"tumultuous, turbulent, riotous;turbulently, wildly;to rage, riot;agitation, riot, tumult, disturbance, clamor, racket, row, noise, commotion",嘈杂，吵闹，纷乱；骚动，骚乱，动乱
観光,tourism,旅游，游览；旅游业
観光客,tourist,旅游者，观光者，游览者
[数]頂点,"apex, node, vertex",顶点
[宗]いけにえ,"sacrifice, victim",祭祀用的牺牲；牺牲者，受害者
[楽]バイオリン,"to play the violin;fiddle, violin",小提琴
[地]火山,volcanic;volcano;Vulcan,火山
[鳥]ハゲタカ,vulture,兀鹰属鸟类
[果]アンズ,related to apricots;apricot,杏（果实）
学士院,academic;academically;academy,学院，研究院
[文]アルファベット,"alphabetic, alphabetical;alphabetically;alphabet",字母表
[化]アルミニウム,"aluminic, aluminum, aluminous;aluminum",铝
大使館,"embassy, diplomatic mission",使团
逸話,anecdotal;anecdote,轶事，趣闻，小故事
開口部,"apertural;aperture, opening",物体进出口，开度，光圈
使徒,"apostolic;apostle, disciple",使徒，鼓吹者
総会,assembly,议会，大会
つまらない事,"insignificant, trifling, marginal, trivial;to underestimate;bagatelle, bauble, trifle, unimportant thing",小事，琐事
[生]バクテリア,bacterial;bacterium,细菌
包帯,"to bandage, bind, dress (wound);bandage",绷带
ビフテキ,"steak, beefsteak",牛排，肉排
"buĝeto,予算",budget,同buĝeto
芽,to bud;bud,芽，嫩枝，蕾
中央施設,"central;central office, exchange (telephone), power station",动力厂，电站
[電]回路,circuit,电路
手押車,,独轮车
[数]次元,"dimensional;dimension, measurement, order, size",大小，尺寸；维数；量纲
赤道,equator,赤道
要素,"elemental, elementary, primary;elementally, elementarily, primarily;element, entry, item",元素；成分；原理，初步
[病]流行性伝染病,epidemic;epidemic,流行病，瘟疫
幻想,"fantastic, imaginary;fantastically;to fantasize;fantasy, imagination",想象，想象力；奇想，幻想；幻觉
現象,phenomenal;phenomenally;phenomenon,表象，现象
[化]ゼラチン,gelatine;gelatine,明胶，骨胶，动物胶
[軍]将軍,general,将领，将军
花輪,"to wreathe;garland, wreath",花环，花冠
調和,"harmonious;harmoniously;to accord, fit together, harmonize;harmony",谐音，和音；和谐，融洽
[法]審級,"authoritative;authoritative source, court, (competent official) authority, instance, jurisdiction, body",诉讼审级
廃疾者,"disabled;disabled person, invalid",残疾人，伤员，病弱者
大釜,"boiler, cauldron, kettle",大锅，圆陡的山谷（凹地）
[果]クリ,"chestnut, edible chestnut, horse chestnut",栗子
カタログ,"to catalog, catalogue;catalog, directory, inventory, schedule",目录
[医]外科学,surgery;surgically;surgery,外科，外科学，外科手术
[軍]陸軍大佐,colonel,团长，上校
[政]委員,"commissar, commissary, commissioner",临时委员，专员；委员；有行政和司法职权的国家官员
会社,company,合股，合伙；公司；结伴
概念,"conceptual;to conceive;concept, idea",概念
和合,"concordant, harmonious;harmoniously;to agree;accord, concord, harmony, agreement",完全一致，充分融洽
競技,"competitive;to compete, contend;bout, competition, contest, match",竞赛，比赛
廊下,"corridor;corridor, passage, hallway, hall, lane, passageway",走廊，回廊
[鉱]水晶,crystal;crystal,晶体，结晶体；水晶
ランタン,lantern,提灯，灯笼
[地]緯度,latitude,纬度
